Iterations,Seconds,Score
280120000,1711169609,29,801007
280130000,1711169609,29,796040
280140000,1711169610,29,802525
280150000,1711169610,29,797325
280160000,1711169610,29,803288
280170000,1711169611,29,802858
280180000,1711169611,29,793972
280190000,1711169612,29,806086
280200000,1711169612,29,804286
280210000,1711169613,29,802234
280220000,1711169613,29,805747
280230000,1711169613,29,795034
280240000,1711169613,29,797732
280250000,1711169614,29,803353
280260000,1711169614,29,802640
280270000,1711169614,29,801372
280280000,1711169614,29,805683
280290000,1711169615,29,795417
280300000,1711169615,29,795328
280310000,1711169615,29,799323
280320000,1711169616,29,795907
280330000,1711169616,29,804483
280340000,1711169616,29,792991
280350000,1711169617,29,801482
280360000,1711169617,29,801347
280370000,1711169617,29,806013
280380000,1711169618,29,797330
280390000,1711169618,29,800722
280400000,1711169619,29,801247
280410000,1711169619,29,798720
280420000,1711169620,29,793694
280430000,1711169620,29,791377
280440000,1711169621,29,781435
280450000,1711169621,29,797843
280460000,1711169622,29,796128
280470000,1711169622,29,794582
280480000,1711169622,29,798477
280490000,1711169623,29,792255
280500000,1711169623,29,790214
280510000,1711169624,29,784063
280520000,1711169624,29,789959
280530000,1711169625,29,792991
280540000,1711169625,29,790891
280550000,1711169626,29,789583
280560000,1711169626,29,795800
280570000,1711169626,29,785892
280580000,1711169626,29,795718
280590000,1711169627,29,788993
280600000,1711169627,29,789836
280610000,1711169627,29,790550
280620000,1711169628,29,797959
280630000,1711169628,29,792118
280640000,1711169628,29,792226
280650000,1711169629,29,791597
280660000,1711169629,29,778476
280670000,1711169629,29,794626
280680000,1711169630,29,800484
280690000,1711169630,29,793130
280700000,1711169631,29,770134
280710000,1711169631,29,792126
280720000,1711169632,29,791737
280730000,1711169632,29,788369
280740000,1711169632,29,791131
280750000,1711169633,29,788429
280760000,1711169633,29,792241
280770000,1711169634,29,791035
280780000,1711169634,29,791483
280790000,1711169635,29,785673
280800000,1711169635,29,790603
280810000,1711169636,29,790831
280820000,1711169636,29,785470
280830000,1711169636,29,792596
280840000,1711169637,29,776678
280850000,1711169637,29,783758
280860000,1711169638,29,781986
280870000,1711169638,29,791202
280880000,1711169639,29,789863
280890000,1711169639,29,784530
280900000,1711169640,29,789600
280910000,1711169640,29,786800
280920000,1711169641,29,784093
280930000,1711169641,29,780602
280940000,1711169641,29,788024
280950000,1711169642,29,783496
280960000,1711169642,29,787660
280970000,1711169643,29,779426
280980000,1711169644,29,792759
280990000,1711169644,29,786375
281000000,1711169645,29,787728
281010000,1711169645,29,783163
281020000,1711169646,29,779709
281030000,1711169646,29,785004
281040000,1711169647,29,778690
281050000,1711169647,29,771963
281060000,1711169648,29,782688
281070000,1711169648,29,784043
281080000,1711169649,29,775794
281090000,1711169649,29,779627
281100000,1711169650,29,774280
281110000,1711169650,29,784746
281120000,1711169651,29,782237
281130000,1711169651,29,784009
281140000,1711169652,29,771591
281150000,1711169652,29,777308
281160000,1711169653,29,786505
281170000,1711169653,29,791013
281180000,1711169653,29,781738
281190000,1711169654,29,777371
281200000,1711169654,29,776177
281210000,1711169655,29,774328
281220000,1711169655,29,782231
281230000,1711169656,29,780543
281240000,1711169656,29,777055
281250000,1711169657,29,780158
281260000,1711169657,29,784745
281270000,1711169658,29,776612
281280000,1711169658,29,778809
281290000,1711169659,29,785598
281300000,1711169659,29,771094
281310000,1711169659,29,759648
281320000,1711169660,29,768856
281330000,1711169660,29,775360
281340000,1711169661,29,781179
281350000,1711169661,29,775998
281360000,1711169661,29,775323
281370000,1711169662,29,768610
281380000,1711169662,29,770180
281390000,1711169663,29,774746
281400000,1711169663,29,774518
281410000,1711169663,29,768276
281420000,1711169664,29,778144
281430000,1711169664,29,766645
281440000,1711169665,29,773166
281450000,1711169665,29,772534
281460000,1711169665,29,772222
281470000,1711169666,29,769910
281480000,1711169666,29,773015
281490000,1711169667,29,776867
281500000,1711169667,29,764834
281510000,1711169668,29,771896
281520000,1711169669,29,770121
281530000,1711169669,29,764043
281540000,1711169670,29,767826
281550000,1711169670,29,773721
281560000,1711169670,29,772078
281570000,1711169671,29,772862
281580000,1711169671,29,761449
281590000,1711169672,29,772438
281600000,1711169672,29,769104
281610000,1711169673,29,763033
281620000,1711169673,29,766124
281630000,1711169674,29,769112
281640000,1711169674,29,772866
281650000,1711169675,29,775077
281660000,1711169675,29,773647
281670000,1711169676,29,774645
281680000,1711169676,29,765863
281690000,1711169677,29,774921
281700000,1711169677,29,781719
281710000,1711169678,29,768806
281720000,1711169678,29,767050
281730000,1711169679,29,773975
281740000,1711169679,29,767834
281750000,1711169680,29,769594
281760000,1711169680,29,764269
281770000,1711169680,29,767906
281780000,1711169681,29,766621
281790000,1711169681,29,769286
281800000,1711169682,29,770954
281810000,1711169682,29,763321
281820000,1711169683,29,771704
281830000,1711169683,29,761627
281840000,1711169684,29,771081
281850000,1711169684,29,759361
281860000,1711169685,29,768538
281870000,1711169685,29,769012
281880000,1711169685,29,753140
281890000,1711169686,29,753451
281900000,1711169686,29,752458
281910000,1711169687,29,766849
281920000,1711169687,29,765647
281930000,1711169687,29,763362
281940000,1711169688,29,765047
281950000,1711169688,29,763971
281960000,1711169689,29,766837
281970000,1711169689,29,753487
281980000,1711169689,29,759519
281990000,1711169690,29,758376
282000000,1711169690,29,760757
282010000,1711169691,29,767971
282020000,1711169691,29,755932
282030000,1711169692,29,767919
282040000,1711169692,29,765273
282050000,1711169692,29,757980
282060000,1711169693,29,754339
282070000,1711169693,29,753265
282080000,1711169693,29,759648
282090000,1711169694,29,761416
282100000,1711169694,29,760546
282110000,1711169695,29,750674
282120000,1711169695,29,752588
282130000,1711169696,29,757971
282140000,1711169696,29,754600
282150000,1711169696,29,750343
282160000,1711169697,29,760470
282170000,1711169697,29,762002
282180000,1711169698,29,766432
282190000,1711169698,29,759178
282200000,1711169699,29,759862
282210000,1711169699,29,762140
282220000,1711169699,29,763002
282230000,1711169700,29,759456
282240000,1711169700,29,745051
282250000,1711169700,29,758853
282260000,1711169701,29,750366
282270000,1711169701,29,756557
282280000,1711169702,29,758130
282290000,1711169702,29,747732
282300000,1711169703,29,750466
282310000,1711169703,29,756519
282320000,1711169704,29,755502
282330000,1711169704,29,749868
282340000,1711169704,29,756490
282350000,1711169705,29,757468
282360000,1711169705,29,753706
282370000,1711169705,29,750814
282380000,1711169706,29,748538
282390000,1711169706,29,754979
282400000,1711169707,29,749021
282410000,1711169707,29,758883
282420000,1711169707,29,753013
282430000,1711169708,29,752707
282440000,1711169708,29,747625
282450000,1711169709,29,747856
282460000,1711169709,29,759862
282470000,1711169709,29,744766
282480000,1711169709,29,751176
282490000,1711169710,29,747548
282500000,1711169710,29,743181
282510000,1711169711,29,744707
282520000,1711169711,29,748422
282530000,1711169712,29,749337
282540000,1711169712,29,750433
282550000,1711169712,29,742981
282560000,1711169713,29,758247
282570000,1711169713,29,747048
282580000,1711169714,29,750502
282590000,1711169714,29,754342
282600000,1711169714,29,750696
282610000,1711169715,29,743239
282620000,1711169715,29,746669
282630000,1711169715,29,743447
282640000,1711169715,29,752470
282650000,1711169716,29,744966
282660000,1711169716,29,739379
282670000,1711169717,29,743346
282680000,1711169718,29,747107
282690000,1711169718,29,753373
282700000,1711169718,29,749918
282710000,1711169719,29,744940
282720000,1711169719,29,749796
282730000,1711169719,29,749245
282740000,1711169720,29,740874
282750000,1711169720,29,749215
282760000,1711169720,29,745093
282770000,1711169721,29,744352
282780000,1711169721,29,750696
282790000,1711169722,29,740524
282800000,1711169722,29,745060
282810000,1711169723,29,747995
282820000,1711169723,29,744445
282830000,1711169724,29,734774
282840000,1711169724,29,743384
282850000,1711169725,29,736613
282860000,1711169725,29,747178
282870000,1711169725,29,746934
282880000,1711169726,29,744123
282890000,1711169726,29,747389
282900000,1711169726,29,743816
282910000,1711169726,29,744212
282920000,1711169727,29,746764
282930000,1711169727,29,739881
282940000,1711169728,29,742818
282950000,1711169728,29,743535
282960000,1711169729,29,745003
282970000,1711169729,29,747897
282980000,1711169730,29,745036
282990000,1711169730,29,738860
283000000,1711169731,29,746530
283010000,1711169731,29,740968
283020000,1711169732,29,747377
283030000,1711169732,29,742379
283040000,1711169732,29,738732
283050000,1711169733,29,745114
283060000,1711169733,29,741978
283070000,1711169733,29,738040
283080000,1711169734,29,742337
283090000,1711169734,29,742244
283100000,1711169734,29,729978
283110000,1711169734,29,735724
283120000,1711169735,29,732368
283130000,1711169735,29,745805
283140000,1711169736,29,732208
283150000,1711169736,29,741917
283160000,1711169736,29,736586
283170000,1711169736,29,733669
283180000,1711169737,29,731387
283190000,1711169737,29,733037
283200000,1711169737,29,740532
283210000,1711169738,29,722629
283220000,1711169738,29,728340
283230000,1711169739,29,731261
283240000,1711169739,29,725303
283250000,1711169740,29,739768
283260000,1711169740,29,735263
283270000,1711169740,29,737227
283280000,1711169740,29,737061
283290000,1711169741,29,731861
283300000,1711169741,29,728187
283310000,1711169742,29,737233
283320000,1711169742,29,730089
283330000,1711169742,29,733305
283340000,1711169743,29,730662
283350000,1711169743,29,733128
283360000,1711169744,29,733358
283370000,1711169744,29,725994
283380000,1711169744,29,731358
283390000,1711169745,29,732782
283400000,1711169745,29,720840
283410000,1711169745,29,735421
283420000,1711169746,29,732076
283430000,1711169746,29,726213
283440000,1711169747,29,728033
283450000,1711169747,29,724461
283460000,1711169748,29,728277
283470000,1711169748,29,724690
283480000,1711169748,29,732061
283490000,1711169749,29,735762
283500000,1711169750,29,730016
283510000,1711169750,29,727373
283520000,1711169750,29,734269
283530000,1711169751,29,729962
283540000,1711169751,29,738512
283550000,1711169752,29,725755
283560000,1711169752,29,725136
283570000,1711169752,29,726569
283580000,1711169753,29,716561
283590000,1711169753,29,730992
283600000,1711169753,29,731715
283610000,1711169754,29,722585
283620000,1711169754,29,731663
283630000,1711169754,29,726454
283640000,1711169755,29,727455
283650000,1711169755,29,727921
283660000,1711169755,29,724234
283670000,1711169756,29,725418
283680000,1711169756,29,732766
283690000,1711169757,29,727403
283700000,1711169757,29,727242
283710000,1711169758,29,730533
283720000,1711169758,29,722763
283730000,1711169758,29,723163
283740000,1711169759,29,733724
283750000,1711169759,29,718462
283760000,1711169760,29,718350
283770000,1711169760,29,726816
283780000,1711169761,29,727427
283790000,1711169761,29,719977
283800000,1711169762,29,733795
283810000,1711169762,29,723699
283820000,1711169763,29,720681
283830000,1711169763,29,721589
283840000,1711169763,29,723521
283850000,1711169763,29,726007
283860000,1711169764,29,727625
283870000,1711169764,29,722334
283880000,1711169765,29,720060
283890000,1711169765,29,725639
283900000,1711169766,29,725987
283910000,1711169766,29,723909
283920000,1711169767,29,722421
283930000,1711169767,29,714091
283940000,1711169768,29,719016
283950000,1711169768,29,721275
283960000,1711169768,29,721151
283970000,1711169769,29,714993
283980000,1711169769,29,724590
283990000,1711169770,29,725023
284000000,1711169770,29,720422
284010000,1711169771,29,724704
284020000,1711169771,29,727135
284030000,1711169772,29,723749
284040000,1711169772,29,705166
284050000,1711169772,29,716757
284060000,1711169773,29,722256
284070000,1711169773,29,703735
284080000,1711169774,29,714067
284090000,1711169774,29,720558
284100000,1711169774,29,726331
284110000,1711169775,29,719892
284120000,1711169775,29,719172
284130000,1711169776,29,724615
284140000,1711169776,29,716806
284150000,1711169776,29,717135
284160000,1711169777,29,722383
284170000,1711169777,29,713894
284180000,1711169778,29,708484
284190000,1711169778,29,708835
284200000,1711169779,29,719708
284210000,1711169779,29,716915
284220000,1711169780,29,716069
284230000,1711169780,29,719922
284240000,1711169781,29,717172
284250000,1711169781,29,708442
284260000,1711169782,29,710665
284270000,1711169782,29,714751
284280000,1711169783,29,711571
284290000,1711169783,29,698455
284300000,1711169784,29,721510
284310000,1711169784,29,706203
284320000,1711169784,29,710185
284330000,1711169785,29,713300
284340000,1711169785,29,711203
284350000,1711169786,29,709119
284360000,1711169786,29,713956
284370000,1711169787,29,708135
284380000,1711169787,29,711323
284390000,1711169787,29,713305
284400000,1711169788,29,707736
284410000,1711169789,29,707574
284420000,1711169789,29,713391
284430000,1711169789,29,710902
284440000,1711169790,29,704792
284450000,1711169790,29,702315
284460000,1711169790,29,698232
284470000,1711169791,29,702673
284480000,1711169791,29,701505
284490000,1711169792,29,697577
284500000,1711169792,29,710352
284510000,1711169793,29,702663
284520000,1711169793,29,706431
284530000,1711169794,29,707547
284540000,1711169794,29,712933
284550000,1711169795,29,706372
284560000,1711169795,29,695489
284570000,1711169795,29,706166
284580000,1711169796,29,704054
284590000,1711169796,29,698839
284600000,1711169796,29,701521
284610000,1711169797,29,699837
284620000,1711169797,29,701657
284630000,1711169798,29,706649
284640000,1711169798,29,704316
284650000,1711169799,29,702274
284660000,1711169799,29,700572
284670000,1711169799,29,698991
284680000,1711169800,29,706162
284690000,1711169800,29,700872
284700000,1711169801,29,703184
284710000,1711169801,29,701815
284720000,1711169801,29,707723
284730000,1711169802,29,708128
284740000,1711169802,29,695999
284750000,1711169802,29,703887
284760000,1711169803,29,700604
284770000,1711169803,29,699437
284780000,1711169803,29,703262
284790000,1711169804,29,689448
284800000,1711169804,29,696739
284810000,1711169805,29,695156
284820000,1711169805,29,701698
284830000,1711169806,29,703167
284840000,1711169806,29,701930
284850000,1711169807,29,701767
284860000,1711169807,29,698819
284870000,1711169808,29,695115
284880000,1711169808,29,696986
284890000,1711169808,29,695022
284900000,1711169809,29,700800
284910000,1711169809,29,706964
284920000,1711169809,29,694475
284930000,1711169810,29,701963
284940000,1711169810,29,697473
284950000,1711169811,29,697782
284960000,1711169811,29,692194
284970000,1711169812,29,686870
284980000,1711169812,29,687188
284990000,1711169813,29,690861
285000000,1711169813,29,694017
285010000,1711169813,29,698465
285020000,1711169814,29,693684
285030000,1711169814,29,695499
285040000,1711169815,29,693635
285050000,1711169815,29,690607
285060000,1711169815,29,699383
285070000,1711169816,29,696476
285080000,1711169816,29,695625
285090000,1711169816,29,687038
285100000,1711169817,29,694049
285110000,1711169817,29,688056
285120000,1711169818,29,689130
285130000,1711169818,29,696639
285140000,1711169819,29,690896
285150000,1711169819,29,673359
285160000,1711169819,29,698703
285170000,1711169820,29,688843
285180000,1711169820,29,688558
285190000,1711169821,29,692558
285200000,1711169821,29,686480
285210000,1711169822,29,688328
285220000,1711169822,29,690286
285230000,1711169822,29,687839
285240000,1711169823,29,680762
285250000,1711169823,29,687344
285260000,1711169824,29,684220
285270000,1711169824,29,692098
285280000,1711169824,29,688109
285290000,1711169825,29,684141
285300000,1711169825,29,683865
285310000,1711169826,29,691975
285320000,1711169826,29,693654
285330000,1711169826,29,674212
285340000,1711169827,29,686900
285350000,1711169827,29,689959
285360000,1711169828,29,687346
285370000,1711169828,29,688259
285380000,1711169828,29,682895
285390000,1711169829,29,683210
285400000,1711169829,29,669657
285410000,1711169830,29,678174
285420000,1711169830,29,682933
285430000,1711169830,29,676769
285440000,1711169831,29,674893
285450000,1711169831,29,690318
285460000,1711169832,29,681768
285470000,1711169832,29,678506
285480000,1711169832,29,677607
285490000,1711169832,29,681091
285500000,1711169832,29,675955
285510000,1711169833,29,676842
285520000,1711169833,29,685975
285530000,1711169834,29,680855
285540000,1711169834,29,682575
285550000,1711169834,29,688204
285560000,1711169835,29,674176
285570000,1711169835,29,682411
285580000,1711169836,29,679324
285590000,1711169836,29,678987
285600000,1711169836,29,670325
285610000,1711169837,29,679873
285620000,1711169837,29,679154
285630000,1711169838,29,683666
285640000,1711169838,29,673971
285650000,1711169839,29,671981
285660000,1711169839,29,669160
285670000,1711169839,29,664683
285680000,1711169840,29,682862
285690000,1711169840,29,679601
285700000,1711169841,29,676709
285710000,1711169841,29,677041
285720000,1711169842,29,674886
285730000,1711169843,29,686157
285740000,1711169843,29,674788
285750000,1711169844,29,679842
285760000,1711169844,29,676235
285770000,1711169845,29,678292
285780000,1711169845,29,675717
285790000,1711169845,29,666354
285800000,1711169846,29,680837
285810000,1711169846,29,681173
285820000,1711169847,29,678765
285830000,1711169847,29,683988
285840000,1711169848,29,674420
285850000,1711169848,29,674330
285860000,1711169848,29,677795
285870000,1711169848,29,671168
285880000,1711169849,29,675311
285890000,1711169849,29,670451
285900000,1711169850,29,667473
285910000,1711169850,29,675026
285920000,1711169850,29,670296
285930000,1711169851,29,677638
285940000,1711169851,29,663721
285950000,1711169852,29,675709
285960000,1711169852,29,669982
285970000,1711169852,29,675182
285980000,1711169853,29,676974
285990000,1711169853,29,667215
286000000,1711169854,29,652431
286010000,1711169854,29,677774
286020000,1711169855,29,647507
286030000,1711169855,29,674191
286040000,1711169856,29,667388
286050000,1711169856,29,673240
286060000,1711169857,29,670070
286070000,1711169857,29,668766
286080000,1711169858,29,666831
286090000,1711169858,29,672545
286100000,1711169858,29,674265
286110000,1711169859,29,664327
286120000,1711169859,29,667233
286130000,1711169860,29,677305
286140000,1711169860,29,671162
286150000,1711169860,29,663703
286160000,1711169861,29,666660
286170000,1711169861,29,667089
286180000,1711169862,29,676042
286190000,1711169862,29,674200
286200000,1711169862,29,671018
286210000,1711169863,29,668435
286220000,1711169863,29,662559
286230000,1711169864,29,663035
286240000,1711169864,29,661421
286250000,1711169865,29,666634
286260000,1711169865,29,665426
286270000,1711169865,29,667542
286280000,1711169866,29,669206
286290000,1711169866,29,666628
286300000,1711169867,29,661375
286310000,1711169867,29,670241
286320000,1711169867,29,664855
286330000,1711169868,29,665037
286340000,1711169868,29,663324
286350000,1711169869,29,668143
286360000,1711169869,29,662057
286370000,1711169870,29,671164
286380000,1711169870,29,659567
286390000,1711169871,29,661839
286400000,1711169871,29,664191
286410000,1711169871,29,660928
286420000,1711169872,29,671164
286430000,1711169872,29,663183
286440000,1711169873,29,661284
286450000,1711169874,29,661006
286460000,1711169874,29,668250
286470000,1711169875,29,659316
286480000,1711169876,29,660393
286490000,1711169876,29,666767
286500000,1711169877,29,658780
286510000,1711169877,29,659444
286520000,1711169878,29,660141
286530000,1711169878,29,646079
286540000,1711169879,29,656288
286550000,1711169879,29,663321
286560000,1711169879,29,656898
286570000,1711169880,29,663244
286580000,1711169880,29,658018
286590000,1711169881,29,661279
286600000,1711169881,29,662958
286610000,1711169882,29,661102
286620000,1711169882,29,656362
286630000,1711169883,29,633569
286640000,1711169883,29,658503
286650000,1711169884,29,666475
286660000,1711169884,29,657545
286670000,1711169885,29,668390
286680000,1711169885,29,658343
286690000,1711169886,29,660007
286700000,1711169886,29,660670
286710000,1711169887,29,651601
286720000,1711169887,29,656645
286730000,1711169888,29,658650
286740000,1711169888,29,653017
286750000,1711169889,29,644452
286760000,1711169889,29,652754
286770000,1711169890,29,656660
286780000,1711169891,29,659238
286790000,1711169891,29,651254
286800000,1711169892,29,656557
286810000,1711169892,29,646695
286820000,1711169892,29,645234
286830000,1711169893,29,665511
286840000,1711169893,29,652532
286850000,1711169894,29,650669
286860000,1711169894,29,658365
286870000,1711169895,29,651997
286880000,1711169895,29,650145
286890000,1711169896,29,634581
286900000,1711169896,29,648217
286910000,1711169897,29,647374
286920000,1711169897,29,641928
286930000,1711169898,29,643157
286940000,1711169898,29,653558
286950000,1711169898,29,656401
286960000,1711169899,29,656002
286970000,1711169899,29,632359
286980000,1711169900,29,654327
286990000,1711169900,29,652945
287000000,1711169901,29,658495
287010000,1711169902,29,656763
287020000,1711169902,29,647563
287030000,1711169903,29,662880
287040000,1711169903,29,651260
287050000,1711169904,29,645404
287060000,1711169904,29,650443
287070000,1711169905,29,655101
287080000,1711169905,29,656957
287090000,1711169905,29,649796
287100000,1711169906,29,644409
287110000,1711169907,29,641705
287120000,1711169907,29,651231
287130000,1711169908,29,642510
287140000,1711169908,29,650636
287150000,1711169909,29,653653
287160000,1711169909,29,641435
287170000,1711169910,29,635721
287180000,1711169910,29,645079
287190000,1711169910,29,651546
287200000,1711169911,29,645058
287210000,1711169911,29,647277
287220000,1711169912,29,640192
287230000,1711169912,29,647096
287240000,1711169913,29,648791
287250000,1711169913,29,634319
287260000,1711169914,29,648713
287270000,1711169914,29,644624
287280000,1711169915,29,647079
287290000,1711169915,29,647965
287300000,1711169916,29,646209
287310000,1711169916,29,646299
287320000,1711169917,29,655587
287330000,1711169918,29,641006
287340000,1711169918,29,632611
287350000,1711169919,29,645482
287360000,1711169919,29,640759
287370000,1711169919,29,645371
287380000,1711169920,29,646384
287390000,1711169920,29,647658
287400000,1711169921,29,632093
287410000,1711169921,29,646631
287420000,1711169922,29,635445
287430000,1711169922,29,640255
287440000,1711169923,29,643333
287450000,1711169923,29,638809
287460000,1711169924,29,645890
287470000,1711169924,29,635393
287480000,1711169925,29,639657
287490000,1711169925,29,637448
287500000,1711169926,29,636510
287510000,1711169926,29,625151
287520000,1711169926,29,635899
287530000,1711169927,29,634226
287540000,1711169927,29,643753
287550000,1711169928,29,637194
287560000,1711169929,29,639052
287570000,1711169929,29,647447
287580000,1711169930,29,636952
287590000,1711169930,29,643030
287600000,1711169930,29,637441
287610000,1711169931,29,638782
287620000,1711169932,29,639511
287630000,1711169932,29,637259
287640000,1711169933,29,637218
287650000,1711169933,29,625506
287660000,1711169934,29,637320
287670000,1711169934,29,644936
287680000,1711169935,29,639501
287690000,1711169935,29,630966
287700000,1711169936,29,632292
287710000,1711169936,29,633466
287720000,1711169937,29,639883
287730000,1711169937,29,645965
287740000,1711169938,29,634365
287750000,1711169938,29,641748
287760000,1711169939,29,629768
287770000,1711169939,29,634949
287780000,1711169940,29,613050
287790000,1711169940,29,640345
287800000,1711169941,29,622500
287810000,1711169941,29,633790
287820000,1711169942,29,640796
287830000,1711169943,29,623246
287840000,1711169943,29,631229
287850000,1711169944,29,631672
287860000,1711169944,29,636098
287870000,1711169944,29,638335
287880000,1711169945,29,629420
287890000,1711169945,29,625739
287900000,1711169946,29,636153
287910000,1711169946,29,637950
287920000,1711169947,29,623215
287930000,1711169947,29,624271
287940000,1711169948,29,625715
287950000,1711169948,29,627627
287960000,1711169948,29,633544
287970000,1711169949,29,636271
287980000,1711169949,29,630670
287990000,1711169950,29,630744
288000000,1711169950,29,633487
288010000,1711169951,29,630233
288020000,1711169951,29,621830
288030000,1711169952,29,628760
288040000,1711169952,29,628496
288050000,1711169953,29,637737
288060000,1711169953,29,632955
288070000,1711169954,29,628792
288080000,1711169954,29,634986
288090000,1711169955,29,619002
288100000,1711169955,29,623816
288110000,1711169956,29,623747
288120000,1711169956,29,632734
288130000,1711169957,29,626157
288140000,1711169957,29,614790
288150000,1711169958,29,612101
288160000,1711169959,29,627226
288170000,1711169959,29,620869
288180000,1711169959,29,620138
288190000,1711169960,29,619918
288200000,1711169960,29,630574
288210000,1711169960,29,617272
288220000,1711169961,29,615781
288230000,1711169961,29,626435
288240000,1711169961,29,625587
288250000,1711169962,29,628792
288260000,1711169962,29,629672
288270000,1711169962,29,618468
288280000,1711169963,29,625872
288290000,1711169963,29,627925
288300000,1711169964,29,622892
288310000,1711169964,29,620384
288320000,1711169965,29,626083
288330000,1711169965,29,624456
288340000,1711169966,29,617845
288350000,1711169966,29,621669
288360000,1711169967,29,612189
288370000,1711169967,29,623130
288380000,1711169967,29,624561
288390000,1711169968,29,616428
288400000,1711169968,29,626545
288410000,1711169968,29,627782
288420000,1711169969,29,623795
288430000,1711169969,29,629230
288440000,1711169969,29,627037
288450000,1711169970,29,621143
288460000,1711169970,29,625547
288470000,1711169971,29,620632
288480000,1711169971,29,625069
288490000,1711169972,29,622093
288500000,1711169972,29,621827
288510000,1711169973,29,622251
288520000,1711169973,29,621434
288530000,1711169973,29,608154
288540000,1711169974,29,625739
288550000,1711169974,29,616088
288560000,1711169975,29,619657
288570000,1711169975,29,619104
288580000,1711169975,29,618032
288590000,1711169976,29,621314
288600000,1711169976,29,623439
288610000,1711169976,29,618724
288620000,1711169977,29,628339
288630000,1711169977,29,616181
288640000,1711169978,29,621404
288650000,1711169978,29,621608
288660000,1711169979,29,620345
288670000,1711169979,29,626687
288680000,1711169979,29,611516
288690000,1711169980,29,625244
288700000,1711169980,29,617081
288710000,1711169981,29,605706
288720000,1711169981,29,614472
288730000,1711169982,29,611530
288740000,1711169982,29,614008
288750000,1711169982,29,627754
288760000,1711169983,29,610300
288770000,1711169983,29,614852
288780000,1711169984,29,617563
288790000,1711169984,29,617499
288800000,1711169984,29,617282
288810000,1711169985,29,616756
288820000,1711169985,29,619161
288830000,1711169985,29,616871
288840000,1711169986,29,620422
288850000,1711169986,29,614034
288860000,1711169987,29,620962
288870000,1711169987,29,615803
288880000,1711169987,29,616305
288890000,1711169987,29,613606
288900000,1711169988,29,616594
288910000,1711169988,29,620162
288920000,1711169988,29,618840
288930000,1711169989,29,619113
288940000,1711169989,29,612375
288950000,1711169989,29,616383
288960000,1711169990,29,618473
288970000,1711169990,29,610665
288980000,1711169991,29,616924
288990000,1711169991,29,604730
289000000,1711169992,29,611801
289010000,1711169992,29,613035
289020000,1711169993,29,612574
289030000,1711169993,29,599513
289040000,1711169994,29,608357
289050000,1711169994,29,615352
289060000,1711169995,29,605191
289070000,1711169995,29,614790
289080000,1711169996,29,612614
289090000,1711169996,29,609132
289100000,1711169997,29,613270
289110000,1711169997,29,615766
289120000,1711169998,29,612881
289130000,1711169998,29,605073
289140000,1711169999,29,608476
289150000,1711169999,29,611324
289160000,1711170000,29,606771
289170000,1711170000,29,611125
289180000,1711170001,29,609072
289190000,1711170001,29,613198
289200000,1711170002,29,611891
289210000,1711170002,29,610985
289220000,1711170003,29,610909
289230000,1711170003,29,612930
289240000,1711170004,29,610541
289250000,1711170004,29,615230
289260000,1711170005,29,607718
289270000,1711170005,29,610947
289280000,1711170006,29,608457
289290000,1711170006,29,606837
289300000,1711170007,29,610604
289310000,1711170007,29,611184
289320000,1711170008,29,608014
289330000,1711170008,29,605498
289340000,1711170009,29,613081
289350000,1711170009,29,607481
289360000,1711170010,29,611491
289370000,1711170010,29,608660
289380000,1711170011,29,606723
289390000,1711170011,29,604646
289400000,1711170012,29,613409
289410000,1711170013,29,601711
289420000,1711170013,29,606353
289430000,1711170014,29,614069
289440000,1711170014,29,608210
289450000,1711170015,29,602264
289460000,1711170016,29,606564
289470000,1711170016,29,604378
289480000,1711170017,29,596346
289490000,1711170017,29,608842
289500000,1711170017,29,602501
289510000,1711170018,29,600979
289520000,1711170018,29,600707
289530000,1711170019,29,600180
289540000,1711170019,29,601586
289550000,1711170019,29,606546
289560000,1711170020,29,598745
289570000,1711170021,29,601382
289580000,1711170021,29,604224
289590000,1711170022,29,605285
289600000,1711170022,29,603098
289610000,1711170023,29,607338
289620000,1711170023,29,603983
289630000,1711170024,29,595356
289640000,1711170024,29,599893
289650000,1711170025,29,601613
289660000,1711170025,29,599005
289670000,1711170026,29,596830
289680000,1711170026,29,604267
289690000,1711170027,29,603986
289700000,1711170027,29,595744
289710000,1711170028,29,594811
289720000,1711170028,29,602881
289730000,1711170029,29,602956
289740000,1711170029,29,602899
289750000,1711170030,29,597503
289760000,1711170030,29,586591
289770000,1711170031,29,601428
289780000,1711170031,29,602301
289790000,1711170031,29,604098
289800000,1711170032,29,593957
289810000,1711170032,29,602608
289820000,1711170033,29,600033
289830000,1711170034,29,599431
289840000,1711170034,29,606257
289850000,1711170035,29,602712
289860000,1711170035,29,599069
289870000,1711170036,29,603991
289880000,1711170036,29,592209
289890000,1711170036,29,596582
289900000,1711170037,29,597855
289910000,1711170037,29,590345
289920000,1711170038,29,600254
289930000,1711170038,29,599054
289940000,1711170039,29,600265
289950000,1711170039,29,587009
289960000,1711170039,29,599675
289970000,1711170040,29,596454
289980000,1711170040,29,588799
289990000,1711170041,29,588433
290000000,1711170041,29,589097
290010000,1711170042,29,594944
290020000,1711170042,29,597288
290030000,1711170042,29,595355
290040000,1711170043,29,592508
290050000,1711170043,29,592064
290060000,1711170043,29,594749
290070000,1711170043,29,599441
290080000,1711170044,29,584816
290090000,1711170044,29,595015
290100000,1711170044,29,599087
