Iterations,Seconds,Score
327350000,1711204407,19,316136
327360000,1711204407,19,317593
327370000,1711204408,19,312844
327380000,1711204408,19,318007
327390000,1711204408,19,308059
327400000,1711204408,19,314452
327410000,1711204409,19,306523
327420000,1711204409,19,316157
327430000,1711204410,19,319871
327440000,1711204410,19,312782
327450000,1711204410,19,314661
327460000,1711204411,19,309875
327470000,1711204412,19,314778
327480000,1711204412,19,311959
327490000,1711204413,19,315870
327500000,1711204413,19,313661
327510000,1711204414,19,306361
327520000,1711204414,19,311306
327530000,1711204415,19,318616
327540000,1711204415,19,315175
327550000,1711204416,19,316538
327560000,1711204416,19,313565
327570000,1711204417,19,309397
327580000,1711204417,19,313919
327590000,1711204418,19,307870
327600000,1711204418,19,316552
327610000,1711204419,19,311305
327620000,1711204420,19,315621
327630000,1711204420,19,314626
327640000,1711204421,19,307978
327650000,1711204421,19,315381
327660000,1711204422,19,308887
327670000,1711204423,19,306044
327680000,1711204423,19,316501
327690000,1711204424,19,306369
327700000,1711204424,19,311865
327710000,1711204425,19,315103
327720000,1711204425,19,312246
327730000,1711204426,19,319715
327740000,1711204426,19,308557
327750000,1711204427,19,321076
327760000,1711204427,19,307126
327770000,1711204428,19,308990
327780000,1711204428,19,304949
327790000,1711204429,19,309822
327800000,1711204429,19,309735
327810000,1711204430,19,308140
327820000,1711204431,19,315471
327830000,1711204431,19,311928
327840000,1711204432,19,307090
327850000,1711204432,19,310414
327860000,1711204433,19,308236
327870000,1711204433,19,310130
327880000,1711204434,19,306334
327890000,1711204434,19,309701
327900000,1711204435,19,308547
327910000,1711204435,19,307974
327920000,1711204436,19,306975
327930000,1711204436,19,314213
327940000,1711204437,19,304191
327950000,1711204437,19,310281
327960000,1711204438,19,302356
327970000,1711204438,19,308151
327980000,1711204438,19,306321
327990000,1711204439,19,302444
328000000,1711204439,19,310883
328010000,1711204440,19,305518
328020000,1711204440,19,301716
328030000,1711204441,19,306161
328040000,1711204441,19,308414
328050000,1711204442,19,301047
328060000,1711204442,19,296298
328070000,1711204443,19,301838
328080000,1711204443,19,301800
328090000,1711204444,19,308019
328100000,1711204444,19,310302
328110000,1711204445,19,307577
328120000,1711204445,19,302178
328130000,1711204446,19,311069
328140000,1711204446,19,304714
328150000,1711204447,19,305093
328160000,1711204447,19,304873
328170000,1711204447,19,303842
328180000,1711204448,19,306520
328190000,1711204448,19,305732
328200000,1711204449,19,303291
328210000,1711204449,19,311419
328220000,1711204450,19,308217
328230000,1711204451,19,293232
328240000,1711204451,19,305833
328250000,1711204451,19,299797
328260000,1711204452,19,299692
328270000,1711204452,19,299963
328280000,1711204453,19,305391
328290000,1711204453,19,305996
328300000,1711204454,19,296761
328310000,1711204455,19,302996
328320000,1711204455,19,304579
328330000,1711204455,19,306224
328340000,1711204456,19,303014
328350000,1711204457,19,303806
328360000,1711204457,19,299323
328370000,1711204458,19,298846
328380000,1711204458,19,307196
328390000,1711204459,19,301763
328400000,1711204459,19,295607
328410000,1711204460,19,300385
328420000,1711204461,19,305655
328430000,1711204461,19,299475
328440000,1711204462,19,299714
328450000,1711204462,19,301826
328460000,1711204463,19,298462
328470000,1711204463,19,303409
328480000,1711204463,19,303433
328490000,1711204464,19,302416
328500000,1711204464,19,299038
328510000,1711204464,19,298755
328520000,1711204464,19,297884
328530000,1711204465,19,295130
328540000,1711204465,19,298051
328550000,1711204466,19,302304
328560000,1711204466,19,300103
328570000,1711204466,19,308435
328580000,1711204467,19,296144
328590000,1711204467,19,299587
328600000,1711204468,19,299912
328610000,1711204469,19,295296
328620000,1711204469,19,289940
328630000,1711204469,19,298779
328640000,1711204470,19,293273
328650000,1711204470,19,302571
328660000,1711204471,19,296976
328670000,1711204471,19,299350
328680000,1711204472,19,292496
328690000,1711204472,19,296584
328700000,1711204473,19,299349
328710000,1711204473,19,295892
328720000,1711204474,19,306059
328730000,1711204474,19,299670
328740000,1711204474,19,295292
328750000,1711204475,19,297973
328760000,1711204475,19,298255
328770000,1711204476,19,293776
328780000,1711204476,19,295744
328790000,1711204476,19,298332
328800000,1711204477,19,293037
328810000,1711204477,19,300439
328820000,1711204478,19,300624
328830000,1711204479,19,291491
328840000,1711204479,19,298817
328850000,1711204479,19,290007
328860000,1711204480,19,291846
328870000,1711204480,19,289723
328880000,1711204481,19,293487
328890000,1711204481,19,301922
328900000,1711204482,19,298444
328910000,1711204482,19,295613
328920000,1711204483,19,299023
328930000,1711204483,19,300469
328940000,1711204484,19,304289
328950000,1711204484,19,295596
328960000,1711204484,19,291165
328970000,1711204485,19,290237
328980000,1711204485,19,293984
328990000,1711204486,19,296569
329000000,1711204486,19,290929
329010000,1711204486,19,295829
329020000,1711204487,19,297812
329030000,1711204487,19,293481
329040000,1711204488,19,294727
329050000,1711204488,19,288461
329060000,1711204489,19,297092
329070000,1711204489,19,299102
329080000,1711204489,19,293037
329090000,1711204490,19,290245
329100000,1711204490,19,293758
329110000,1711204490,19,288991
329120000,1711204491,19,292717
329130000,1711204491,19,291956
329140000,1711204492,19,293302
329150000,1711204492,19,290980
329160000,1711204492,19,280596
329170000,1711204492,19,292458
329180000,1711204493,19,295784
329190000,1711204493,19,291025
329200000,1711204494,19,291457
329210000,1711204494,19,292264
329220000,1711204495,19,291859
329230000,1711204495,19,291373
329240000,1711204496,19,291590
329250000,1711204496,19,289556
329260000,1711204497,19,293890
329270000,1711204497,19,289731
329280000,1711204497,19,288392
329290000,1711204498,19,286424
329300000,1711204498,19,290071
329310000,1711204498,19,295265
329320000,1711204499,19,282725
329330000,1711204499,19,292551
329340000,1711204500,19,292518
329350000,1711204500,19,293746
329360000,1711204501,19,292747
329370000,1711204501,19,284801
329380000,1711204502,19,288085
329390000,1711204502,19,283787
329400000,1711204503,19,289160
329410000,1711204503,19,286512
329420000,1711204504,19,287941
329430000,1711204504,19,285990
329440000,1711204505,19,289452
329450000,1711204505,19,291964
329460000,1711204506,19,286774
329470000,1711204506,19,289630
329480000,1711204507,19,288429
329490000,1711204507,19,285354
329500000,1711204508,19,284494
329510000,1711204508,19,287471
329520000,1711204509,19,288446
329530000,1711204509,19,287327
329540000,1711204509,19,287978
329550000,1711204510,19,289992
329560000,1711204510,19,282878
329570000,1711204511,19,285944
329580000,1711204512,19,287188
329590000,1711204512,19,282231
329600000,1711204513,19,285824
329610000,1711204513,19,290343
329620000,1711204514,19,289635
329630000,1711204515,19,283864
329640000,1711204515,19,288809
329650000,1711204515,19,288658
329660000,1711204516,19,286312
329670000,1711204517,19,291375
329680000,1711204517,19,290502
329690000,1711204518,19,285511
329700000,1711204518,19,288832
329710000,1711204519,19,281506
329720000,1711204520,19,284464
329730000,1711204520,19,287007
329740000,1711204521,19,284235
329750000,1711204521,19,283856
329760000,1711204522,19,291876
329770000,1711204522,19,285358
329780000,1711204523,19,281954
329790000,1711204523,19,282359
329800000,1711204524,19,287113
329810000,1711204524,19,283133
329820000,1711204525,19,287760
329830000,1711204525,19,285625
329840000,1711204526,19,282390
329850000,1711204526,19,283320
329860000,1711204527,19,276523
329870000,1711204527,19,285014
329880000,1711204528,19,283036
329890000,1711204528,19,280609
329900000,1711204529,19,288122
329910000,1711204529,19,283912
329920000,1711204530,19,283801
329930000,1711204530,19,285204
329940000,1711204531,19,281334
329950000,1711204531,19,283422
329960000,1711204532,19,284034
329970000,1711204532,19,283498
329980000,1711204532,19,278588
329990000,1711204533,19,282431
330000000,1711204533,19,280584
330010000,1711204534,19,280728
330020000,1711204534,19,277755
330030000,1711204534,19,275655
330040000,1711204535,19,269194
330050000,1711204535,19,279570
330060000,1711204536,19,287053
330070000,1711204536,19,283147
330080000,1711204537,19,285907
330090000,1711204537,19,279454
330100000,1711204538,19,282466
330110000,1711204538,19,281926
330120000,1711204539,19,279343
330130000,1711204539,19,281817
330140000,1711204539,19,280861
330150000,1711204540,19,271523
330160000,1711204540,19,279894
330170000,1711204541,19,279672
330180000,1711204542,19,273480
330190000,1711204542,19,278285
330200000,1711204542,19,278026
330210000,1711204543,19,277614
330220000,1711204544,19,283554
330230000,1711204544,19,279779
330240000,1711204544,19,271494
330250000,1711204545,19,263968
330260000,1711204545,19,284785
330270000,1711204546,19,277696
330280000,1711204546,19,278728
330290000,1711204546,19,274892
330300000,1711204547,19,278684
330310000,1711204548,19,280736
330320000,1711204548,19,277460
330330000,1711204549,19,281062
330340000,1711204549,19,275419
330350000,1711204550,19,276291
330360000,1711204550,19,274285
330370000,1711204551,19,275282
330380000,1711204551,19,280141
330390000,1711204551,19,271331
330400000,1711204552,19,276880
330410000,1711204552,19,278161
330420000,1711204552,19,265110
330430000,1711204553,19,271919
330440000,1711204554,19,277548
330450000,1711204554,19,274901
330460000,1711204554,19,271062
330470000,1711204555,19,271737
330480000,1711204555,19,278092
330490000,1711204556,19,278521
330500000,1711204556,19,274871
330510000,1711204557,19,277183
330520000,1711204557,19,269237
330530000,1711204558,19,274860
330540000,1711204558,19,274997
330550000,1711204559,19,271191
330560000,1711204559,19,279615
330570000,1711204560,19,270680
330580000,1711204560,19,276197
330590000,1711204561,19,271216
330600000,1711204561,19,272371
330610000,1711204562,19,269664
330620000,1711204562,19,277800
330630000,1711204563,19,275585
330640000,1711204563,19,270831
330650000,1711204564,19,275551
330660000,1711204564,19,277186
330670000,1711204565,19,274753
330680000,1711204565,19,273949
330690000,1711204566,19,267726
330700000,1711204566,19,272018
330710000,1711204567,19,274788
330720000,1711204567,19,273549
330730000,1711204568,19,279227
330740000,1711204568,19,272294
330750000,1711204569,19,272885
330760000,1711204569,19,273300
330770000,1711204570,19,272752
330780000,1711204571,19,271786
330790000,1711204571,19,274718
330800000,1711204572,19,273069
330810000,1711204572,19,276812
330820000,1711204573,19,272311
330830000,1711204573,19,265208
330840000,1711204573,19,268784
330850000,1711204574,19,270798
330860000,1711204574,19,273701
330870000,1711204575,19,268137
330880000,1711204575,19,276218
330890000,1711204576,19,273676
330900000,1711204576,19,274050
330910000,1711204576,19,281635
330920000,1711204577,19,263577
330930000,1711204578,19,269607
330940000,1711204578,19,278107
330950000,1711204579,19,272963
330960000,1711204579,19,272666
330970000,1711204580,19,267082
330980000,1711204580,19,272000
330990000,1711204581,19,272105
331000000,1711204581,19,267918
331010000,1711204582,19,271971
331020000,1711204583,19,268660
331030000,1711204583,19,266408
331040000,1711204584,19,270844
331050000,1711204584,19,266127
331060000,1711204585,19,273706
331070000,1711204585,19,272714
331080000,1711204586,19,268359
331090000,1711204586,19,266763
331100000,1711204587,19,268522
331110000,1711204587,19,267448
331120000,1711204588,19,269028
331130000,1711204588,19,266791
331140000,1711204589,19,266434
331150000,1711204589,19,263242
331160000,1711204590,19,261974
331170000,1711204591,19,262512
331180000,1711204591,19,269938
331190000,1711204592,19,262699
331200000,1711204592,19,262000
331210000,1711204593,19,265107
331220000,1711204593,19,260981
331230000,1711204594,19,265609
331240000,1711204594,19,258827
331250000,1711204595,19,259904
331260000,1711204595,19,264809
331270000,1711204596,19,262610
331280000,1711204596,19,259184
331290000,1711204597,19,265347
331300000,1711204597,19,264807
331310000,1711204598,19,269587
331320000,1711204598,19,269981
331330000,1711204599,19,266695
331340000,1711204599,19,264327
331350000,1711204600,19,265555
331360000,1711204600,19,265672
331370000,1711204601,19,272669
331380000,1711204601,19,265709
331390000,1711204602,19,256604
331400000,1711204603,19,261887
331410000,1711204603,19,269385
331420000,1711204604,19,265921
331430000,1711204605,19,264619
331440000,1711204605,19,257562
331450000,1711204606,19,264028
331460000,1711204606,19,261678
331470000,1711204606,19,267290
331480000,1711204607,19,263087
331490000,1711204607,19,265885
331500000,1711204608,19,261036
331510000,1711204608,19,261342
331520000,1711204609,19,261664
331530000,1711204610,19,253577
331540000,1711204610,19,266913
331550000,1711204611,19,266746
331560000,1711204611,19,268166
331570000,1711204611,19,261186
331580000,1711204612,19,260036
331590000,1711204612,19,265138
331600000,1711204613,19,263457
331610000,1711204613,19,259741
331620000,1711204614,19,260487
331630000,1711204614,19,259842
331640000,1711204615,19,261549
331650000,1711204615,19,263609
331660000,1711204616,19,259567
331670000,1711204617,19,260574
331680000,1711204617,19,265118
331690000,1711204618,19,260614
331700000,1711204618,19,259837
331710000,1711204618,19,265783
331720000,1711204618,19,266576
331730000,1711204618,19,259217
331740000,1711204618,19,255563
331750000,1711204619,19,264234
331760000,1711204619,19,263200
331770000,1711204620,19,261637
331780000,1711204620,19,262843
331790000,1711204621,19,256506
331800000,1711204621,19,254655
331810000,1711204622,19,259356
331820000,1711204622,19,258980
331830000,1711204623,19,263218
331840000,1711204623,19,261036
331850000,1711204624,19,255278
331860000,1711204625,19,259942
331870000,1711204625,19,254692
331880000,1711204626,19,263025
331890000,1711204626,19,255441
331900000,1711204627,19,263466
331910000,1711204627,19,259306
331920000,1711204628,19,254380
331930000,1711204628,19,258888
331940000,1711204629,19,258008
331950000,1711204629,19,255911
331960000,1711204630,19,250212
331970000,1711204630,19,257386
331980000,1711204631,19,247400
331990000,1711204631,19,259564
332000000,1711204632,19,251683
332010000,1711204633,19,254652
332020000,1711204633,19,257282
332030000,1711204634,19,254866
332040000,1711204634,19,263044
332050000,1711204635,19,257584
332060000,1711204635,19,259030
332070000,1711204636,19,256645
332080000,1711204636,19,249718
332090000,1711204637,19,255835
332100000,1711204638,19,256095
332110000,1711204638,19,252423
332120000,1711204639,19,257526
332130000,1711204639,19,254106
332140000,1711204640,19,259084
332150000,1711204640,19,251535
332160000,1711204641,19,253469
332170000,1711204642,19,257555
332180000,1711204642,19,256273
332190000,1711204643,19,255315
332200000,1711204643,19,249013
332210000,1711204644,19,249650
332220000,1711204644,19,254105
332230000,1711204644,19,252353
332240000,1711204645,19,259992
332250000,1711204646,19,254353
332260000,1711204646,19,257551
332270000,1711204647,19,258247
332280000,1711204647,19,252370
332290000,1711204648,19,253469
332300000,1711204648,19,258285
332310000,1711204649,19,258718
332320000,1711204650,19,252786
332330000,1711204650,19,258901
332340000,1711204651,19,252467
332350000,1711204652,19,248662
332360000,1711204652,19,252400
332370000,1711204652,19,248320
332380000,1711204653,19,246746
332390000,1711204653,19,248128
332400000,1711204654,19,259953
332410000,1711204654,19,250696
332420000,1711204655,19,251208
332430000,1711204655,19,253873
332440000,1711204656,19,254013
332450000,1711204656,19,254659
332460000,1711204657,19,242177
332470000,1711204657,19,256021
332480000,1711204657,19,248993
332490000,1711204658,19,255255
332500000,1711204658,19,255112
332510000,1711204659,19,255145
332520000,1711204659,19,251896
332530000,1711204660,19,245602
332540000,1711204660,19,245890
332550000,1711204661,19,248443
332560000,1711204661,19,254316
332570000,1711204662,19,251572
332580000,1711204663,19,246741
332590000,1711204663,19,243152
332600000,1711204663,19,249413
332610000,1711204664,19,249567
332620000,1711204665,19,251334
332630000,1711204665,19,248976
332640000,1711204666,19,248348
332650000,1711204666,19,253636
332660000,1711204667,19,243579
332670000,1711204668,19,249205
332680000,1711204668,19,249267
332690000,1711204669,19,247337
332700000,1711204669,19,250706
332710000,1711204670,19,248919
332720000,1711204670,19,247996
332730000,1711204671,19,243743
332740000,1711204671,19,249502
332750000,1711204672,19,245461
332760000,1711204672,19,249789
332770000,1711204673,19,251191
332780000,1711204673,19,250086
332790000,1711204674,19,241346
332800000,1711204674,19,250513
332810000,1711204674,19,250536
332820000,1711204675,19,247275
332830000,1711204676,19,247817
332840000,1711204676,19,246643
332850000,1711204677,19,241590
332860000,1711204677,19,250249
332870000,1711204678,19,235917
332880000,1711204679,19,242895
332890000,1711204679,19,248189
332900000,1711204680,19,246904
332910000,1711204680,19,248465
332920000,1711204681,19,244449
332930000,1711204681,19,245657
332940000,1711204682,19,242164
332950000,1711204682,19,245359
332960000,1711204683,19,237333
332970000,1711204683,19,245938
332980000,1711204684,19,246334
332990000,1711204684,19,249827
333000000,1711204685,19,239774
333010000,1711204685,19,247445
333020000,1711204686,19,245965
333030000,1711204687,19,250241
333040000,1711204687,19,246878
333050000,1711204688,19,233121
333060000,1711204688,19,244382
333070000,1711204689,19,245070
333080000,1711204689,19,236246
333090000,1711204690,19,239696
333100000,1711204690,19,244128
333110000,1711204691,19,232791
333120000,1711204692,19,236478
333130000,1711204692,19,243692
333140000,1711204692,19,248923
333150000,1711204693,19,240665
333160000,1711204693,19,242836
333170000,1711204694,19,242578
333180000,1711204695,19,237995
333190000,1711204695,19,248236
333200000,1711204696,19,241519
333210000,1711204696,19,238618
333220000,1711204697,19,244445
333230000,1711204697,19,237241
333240000,1711204698,19,236558
333250000,1711204698,19,229753
333260000,1711204699,19,235452
333270000,1711204699,19,243450
333280000,1711204700,19,241371
333290000,1711204701,19,233321
333300000,1711204701,19,239142
333310000,1711204702,19,239315
333320000,1711204702,19,241184
333330000,1711204703,19,230607
333340000,1711204704,19,235622
333350000,1711204704,19,237022
333360000,1711204704,19,243080
333370000,1711204705,19,241124
333380000,1711204705,19,240311
333390000,1711204706,19,238875
333400000,1711204706,19,241786
333410000,1711204707,19,240466
333420000,1711204707,19,239504
333430000,1711204707,19,242109
333440000,1711204708,19,242453
333450000,1711204708,19,228413
333460000,1711204709,19,239194
333470000,1711204709,19,240966
333480000,1711204710,19,236961
333490000,1711204711,19,232692
333500000,1711204711,19,232939
333510000,1711204712,19,239382
333520000,1711204712,19,234216
333530000,1711204713,19,237363
333540000,1711204713,19,237503
333550000,1711204714,19,238010
333560000,1711204714,19,235918
333570000,1711204715,19,237880
333580000,1711204715,19,233121
333590000,1711204716,19,241343
333600000,1711204716,19,236997
333610000,1711204717,19,236860
333620000,1711204717,19,235201
333630000,1711204718,19,230885
333640000,1711204718,19,229731
333650000,1711204719,19,234063
333660000,1711204719,19,232569
333670000,1711204720,19,231208
333680000,1711204721,19,233568
333690000,1711204721,19,232329
333700000,1711204722,19,233912
333710000,1711204723,19,214415
333720000,1711204723,19,231261
333730000,1711204724,19,234623
333740000,1711204724,19,234929
333750000,1711204725,19,231700
333760000,1711204725,19,236068
333770000,1711204726,19,230933
333780000,1711204727,19,221380
333790000,1711204727,19,241504
333800000,1711204728,19,221136
333810000,1711204728,19,237497
333820000,1711204729,19,230196
333830000,1711204729,19,230037
333840000,1711204730,19,231712
333850000,1711204730,19,234265
333860000,1711204731,19,229013
333870000,1711204731,19,239629
333880000,1711204732,19,231650
333890000,1711204732,19,236957
333900000,1711204732,19,220241
333910000,1711204733,19,226558
333920000,1711204733,19,232891
333930000,1711204734,19,232564
333940000,1711204734,19,228945
333950000,1711204734,19,234013
333960000,1711204735,19,240574
333970000,1711204735,19,230816
333980000,1711204736,19,234312
333990000,1711204736,19,231575
334000000,1711204737,19,226022
334010000,1711204737,19,229345
334020000,1711204738,19,241679
334030000,1711204738,19,235336
334040000,1711204739,19,228858
334050000,1711204739,19,235237
334060000,1711204740,19,231631
334070000,1711204740,19,224890
334080000,1711204741,19,230192
334090000,1711204741,19,230169
334100000,1711204742,19,230119
334110000,1711204742,19,230217
334120000,1711204743,19,231066
334130000,1711204743,19,233842
334140000,1711204743,19,230351
334150000,1711204744,19,233343
334160000,1711204744,19,224174
334170000,1711204745,19,226405
334180000,1711204746,19,230291
334190000,1711204746,19,228007
334200000,1711204747,19,233384
334210000,1711204747,19,218745
334220000,1711204748,19,232192
334230000,1711204748,19,225160
334240000,1711204749,19,227859
334250000,1711204749,19,230012
334260000,1711204750,19,224653
334270000,1711204750,19,230872
334280000,1711204751,19,228886
334290000,1711204751,19,218775
334300000,1711204752,19,228481
334310000,1711204753,19,225203
334320000,1711204753,19,221934
334330000,1711204754,19,226901
334340000,1711204754,19,221102
334350000,1711204755,19,228728
334360000,1711204756,19,221989
334370000,1711204756,19,227423
334380000,1711204757,19,229792
334390000,1711204757,19,225736
334400000,1711204757,19,230461
334410000,1711204758,19,223941
334420000,1711204758,19,224242
334430000,1711204759,19,216362
334440000,1711204759,19,226945
334450000,1711204760,19,229287
334460000,1711204760,19,228213
334470000,1711204761,19,222383
334480000,1711204762,19,228517
334490000,1711204762,19,227551
334500000,1711204763,19,221664
334510000,1711204763,19,223725
334520000,1711204763,19,225413
334530000,1711204764,19,231704
334540000,1711204765,19,223353
334550000,1711204765,19,225539
334560000,1711204765,19,217819
334570000,1711204766,19,224357
334580000,1711204767,19,217271
334590000,1711204767,19,225757
334600000,1711204768,19,230636
334610000,1711204769,19,232521
334620000,1711204769,19,224700
334630000,1711204770,19,224331
334640000,1711204770,19,229764
334650000,1711204771,19,218868
334660000,1711204771,19,224589
334670000,1711204772,19,224182
334680000,1711204772,19,221176
334690000,1711204773,19,208786
334700000,1711204773,19,221525
334710000,1711204774,19,217186
334720000,1711204774,19,227214
334730000,1711204775,19,224130
334740000,1711204776,19,223539
334750000,1711204776,19,216922
334760000,1711204777,19,218565
334770000,1711204777,19,224910
334780000,1711204778,19,223644
334790000,1711204778,19,216335
334800000,1711204779,19,227948
334810000,1711204780,19,220603
334820000,1711204780,19,219027
334830000,1711204781,19,219217
334840000,1711204781,19,220274
334850000,1711204782,19,227462
334860000,1711204782,19,220851
334870000,1711204783,19,219860
334880000,1711204784,19,206131
334890000,1711204784,19,216073
334900000,1711204785,19,219746
334910000,1711204786,19,214590
334920000,1711204786,19,211339
334930000,1711204786,19,221484
334940000,1711204787,19,222410
334950000,1711204788,19,223014
334960000,1711204788,19,220618
334970000,1711204789,19,219391
334980000,1711204789,19,221287
334990000,1711204789,19,220079
335000000,1711204790,19,215581
335010000,1711204790,19,219796
335020000,1711204791,19,217708
335030000,1711204791,19,218047
335040000,1711204792,19,214679
335050000,1711204792,19,221049
335060000,1711204793,19,215374
335070000,1711204794,19,213019
335080000,1711204794,19,220367
335090000,1711204795,19,217253
335100000,1711204795,19,217689
335110000,1711204796,19,219353
335120000,1711204796,19,220820
335130000,1711204797,19,216232
335140000,1711204797,19,215935
335150000,1711204798,19,210733
335160000,1711204798,19,222812
335170000,1711204799,19,218140
335180000,1711204799,19,215699
335190000,1711204800,19,212937
335200000,1711204800,19,215809
335210000,1711204801,19,219120
335220000,1711204802,19,212407
335230000,1711204802,19,213390
335240000,1711204803,19,209797
335250000,1711204803,19,211741
335260000,1711204804,19,213549
335270000,1711204805,19,205754
335280000,1711204805,19,214042
335290000,1711204806,19,211908
335300000,1711204806,19,218306
335310000,1711204807,19,213163
335320000,1711204807,19,215717
335330000,1711204808,19,219689
335340000,1711204808,19,211863
335350000,1711204809,19,206146
335360000,1711204809,19,215835
335370000,1711204810,19,217178
335380000,1711204810,19,210595
335390000,1711204811,19,216605
335400000,1711204811,19,215765
335410000,1711204812,19,212267
335420000,1711204812,19,209468
335430000,1711204813,19,222120
335440000,1711204813,19,215448
335450000,1711204813,19,207844
335460000,1711204814,19,213773
335470000,1711204814,19,213195
335480000,1711204815,19,207182
335490000,1711204816,19,211785
335500000,1711204816,19,211457
335510000,1711204817,19,214768
335520000,1711204817,19,197759
335530000,1711204818,19,210769
335540000,1711204818,19,215857
335550000,1711204819,19,207526
335560000,1711204819,19,215651
335570000,1711204820,19,206887
335580000,1711204820,19,212617
335590000,1711204821,19,204705
335600000,1711204821,19,208694
335610000,1711204822,19,213098
335620000,1711204822,19,205859
335630000,1711204823,19,205185
335640000,1711204823,19,213934
335650000,1711204824,19,209859
335660000,1711204824,19,212961
335670000,1711204825,19,212388
335680000,1711204825,19,210604
335690000,1711204826,19,207122
335700000,1711204827,19,212991
335710000,1711204827,19,207481
335720000,1711204828,19,208575
335730000,1711204828,19,211062
335740000,1711204828,19,202087
335750000,1711204829,19,216398
335760000,1711204830,19,202837
335770000,1711204830,19,203614
335780000,1711204831,19,211432
335790000,1711204831,19,211059
335800000,1711204832,19,211817
335810000,1711204832,19,215814
335820000,1711204833,19,208808
335830000,1711204833,19,199871
335840000,1711204834,19,193111
335850000,1711204834,19,207050
335860000,1711204835,19,209119
335870000,1711204835,19,212019
335880000,1711204835,19,210437
335890000,1711204836,19,210613
335900000,1711204837,19,207854
335910000,1711204837,19,205284
335920000,1711204838,19,201763
335930000,1711204838,19,206220
335940000,1711204839,19,203255
335950000,1711204839,19,209938
335960000,1711204840,19,211231
335970000,1711204841,19,202486
335980000,1711204841,19,205884
335990000,1711204842,19,206502
336000000,1711204842,19,210122
336010000,1711204843,19,207885
336020000,1711204843,19,203782
336030000,1711204844,19,210829
336040000,1711204844,19,214649
336050000,1711204845,19,198776
336060000,1711204845,19,204951
336070000,1711204846,19,197293
336080000,1711204846,19,190832
336090000,1711204846,19,213812
336100000,1711204847,19,209364
336110000,1711204848,19,206933
336120000,1711204848,19,203647
336130000,1711204848,19,197456
336140000,1711204849,19,210229
336150000,1711204849,19,198836
336160000,1711204850,19,201227
336170000,1711204850,19,197769
336180000,1711204851,19,198842
336190000,1711204852,19,207593
336200000,1711204852,19,210255
336210000,1711204853,19,202349
336220000,1711204853,19,196218
336230000,1711204854,19,200754
336240000,1711204854,19,198705
336250000,1711204855,19,202414
336260000,1711204855,19,205737
336270000,1711204856,19,187791
336280000,1711204856,19,200195
336290000,1711204857,19,207484
336300000,1711204857,19,203362
336310000,1711204858,19,200269
336320000,1711204858,19,193025
336330000,1711204859,19,197134
336340000,1711204860,19,200462
336350000,1711204860,19,191893
336360000,1711204861,19,200339
336370000,1711204861,19,202703
336380000,1711204862,19,201046
336390000,1711204863,19,204942
336400000,1711204863,19,203307
336410000,1711204864,19,198698
336420000,1711204864,19,203828
336430000,1711204865,19,200636
336440000,1711204865,19,205751
336450000,1711204866,19,194907
336460000,1711204867,19,201738
336470000,1711204867,19,197563
336480000,1711204867,19,199868
336490000,1711204868,19,199206
336500000,1711204869,19,205903
336510000,1711204869,19,197150
336520000,1711204869,19,189164
336530000,1711204870,19,192870
336540000,1711204870,19,191425
336550000,1711204870,19,202689
336560000,1711204871,19,201791
336570000,1711204871,19,198864
336580000,1711204872,19,193994
336590000,1711204872,19,200515
336600000,1711204873,19,200905
336610000,1711204873,19,202419
336620000,1711204874,19,203113
336630000,1711204874,19,201087
336640000,1711204875,19,198739
336650000,1711204876,19,202049
336660000,1711204876,19,195252
336670000,1711204877,19,190071
336680000,1711204877,19,199058
336690000,1711204878,19,202889
336700000,1711204878,19,201472
336710000,1711204879,19,192444
336720000,1711204880,19,197811
336730000,1711204880,19,199779
336740000,1711204881,19,191494
336750000,1711204881,19,201312
336760000,1711204882,19,192695
336770000,1711204882,19,199091
336780000,1711204883,19,196239
336790000,1711204883,19,200474
336800000,1711204884,19,196169
336810000,1711204884,19,201582
336820000,1711204885,19,188011
336830000,1711204886,19,194674
336840000,1711204886,19,188945
336850000,1711204887,19,177390
336860000,1711204887,19,198739
336870000,1711204888,19,199305
336880000,1711204888,19,198717
336890000,1711204889,19,188805
336900000,1711204889,19,200221
336910000,1711204890,19,194992
336920000,1711204890,19,190166
336930000,1711204891,19,189032
336940000,1711204891,19,192954
336950000,1711204892,19,197181
336960000,1711204892,19,193292
336970000,1711204892,19,190607
336980000,1711204892,19,192625
336990000,1711204893,19,193120
337000000,1711204893,19,196262
337010000,1711204894,19,194530
337020000,1711204894,19,197045
337030000,1711204895,19,184126
337040000,1711204895,19,198947
337050000,1711204896,19,189620
337060000,1711204897,19,187405
337070000,1711204897,19,188224
337080000,1711204898,19,190036
337090000,1711204898,19,196096
337100000,1711204899,19,188791
337110000,1711204899,19,193732
337120000,1711204900,19,191491
337130000,1711204900,19,190408
337140000,1711204900,19,196946
337150000,1711204901,19,190458
337160000,1711204901,19,191785
337170000,1711204902,19,194456
337180000,1711204902,19,190751
337190000,1711204902,19,192575
337200000,1711204903,19,196806
337210000,1711204903,19,190292
337220000,1711204903,19,191957
337230000,1711204904,19,192708
337240000,1711204904,19,190996
337250000,1711204905,19,188531
337260000,1711204906,19,193388
337270000,1711204906,19,193196
337280000,1711204907,19,193617
337290000,1711204908,19,190014
337300000,1711204908,19,190485
337310000,1711204909,19,193210
337320000,1711204909,19,199937
337330000,1711204910,19,195164
