Iterations,Seconds,Score
372710000,1711284972,17,347545
372720000,1711284973,17,344086
372730000,1711284973,17,345487
372740000,1711284974,17,345021
372750000,1711284975,17,339293
372760000,1711284975,17,342160
372770000,1711284976,17,340374
372780000,1711284976,17,344882
372790000,1711284977,17,342451
372800000,1711284978,17,344396
372810000,1711284978,17,341454
372820000,1711284979,17,342575
372830000,1711284979,17,339371
372840000,1711284980,17,343791
372850000,1711284980,17,339751
372860000,1711284981,17,342781
372870000,1711284982,17,341110
372880000,1711284982,17,342311
372890000,1711284983,17,338827
372900000,1711284983,17,341582
372910000,1711284984,17,344471
372920000,1711284984,17,342009
372930000,1711284985,17,340905
372940000,1711284985,17,342160
372950000,1711284986,17,340040
372960000,1711284987,17,340300
372970000,1711284987,17,333864
372980000,1711284987,17,341181
372990000,1711284988,17,339212
373000000,1711284988,17,339407
373010000,1711284989,17,339204
373020000,1711284989,17,340033
373030000,1711284990,17,342967
373040000,1711284990,17,340977
373050000,1711284991,17,343792
373060000,1711284991,17,339393
373070000,1711284992,17,340562
373080000,1711284992,17,341893
373090000,1711284992,17,339105
373100000,1711284992,17,340695
373110000,1711284993,17,340773
373120000,1711284993,17,342577
373130000,1711284994,17,339378
373140000,1711284994,17,343539
373150000,1711284995,17,338754
373160000,1711284995,17,341468
373170000,1711284996,17,343913
373180000,1711284996,17,337810
373190000,1711284996,17,337788
373200000,1711284997,17,336586
373210000,1711284997,17,336160
373220000,1711284998,17,342645
373230000,1711284999,17,339413
373240000,1711284999,17,338577
373250000,1711284999,17,338812
373260000,1711285000,17,339445
373270000,1711285000,17,337940
373280000,1711285001,17,336171
373290000,1711285002,17,336576
373300000,1711285002,17,338035
373310000,1711285003,17,339382
373320000,1711285003,17,341109
373330000,1711285004,17,333063
373340000,1711285004,17,340001
373350000,1711285004,17,338902
373360000,1711285005,17,336557
373370000,1711285005,17,341774
373380000,1711285006,17,335588
373390000,1711285006,17,335707
373400000,1711285007,17,336525
373410000,1711285007,17,338337
373420000,1711285007,17,337329
373430000,1711285008,17,338427
373440000,1711285008,17,340680
373450000,1711285009,17,339123
373460000,1711285009,17,339076
373470000,1711285009,17,333606
373480000,1711285010,17,340221
373490000,1711285010,17,337144
373500000,1711285011,17,339804
373510000,1711285011,17,337597
373520000,1711285011,17,335066
373530000,1711285012,17,338660
373540000,1711285012,17,338751
373550000,1711285013,17,341343
373560000,1711285013,17,334729
373570000,1711285014,17,338063
373580000,1711285014,17,337393
373590000,1711285014,17,336978
373600000,1711285015,17,337268
373610000,1711285015,17,337098
373620000,1711285016,17,338104
373630000,1711285017,17,336941
373640000,1711285017,17,338865
373650000,1711285018,17,336867
373660000,1711285019,17,338554
373670000,1711285019,17,336343
373680000,1711285020,17,337193
373690000,1711285021,17,337681
373700000,1711285021,17,335151
373710000,1711285022,17,336242
373720000,1711285022,17,335088
373730000,1711285023,17,338010
373740000,1711285023,17,329719
373750000,1711285024,17,334638
373760000,1711285024,17,330189
373770000,1711285025,17,336974
373780000,1711285025,17,336934
373790000,1711285026,17,335347
373800000,1711285026,17,339157
373810000,1711285026,17,337422
373820000,1711285027,17,335722
373830000,1711285027,17,336550
373840000,1711285027,17,337082
373850000,1711285028,17,336423
373860000,1711285028,17,337759
373870000,1711285028,17,334572
373880000,1711285029,17,332808
373890000,1711285030,17,338947
373900000,1711285030,17,338838
373910000,1711285030,17,332478
373920000,1711285031,17,334212
373930000,1711285031,17,336813
373940000,1711285032,17,334176
373950000,1711285032,17,335692
373960000,1711285032,17,334959
373970000,1711285033,17,332556
373980000,1711285033,17,333000
373990000,1711285033,17,331050
374000000,1711285034,17,333769
374010000,1711285035,17,334052
374020000,1711285035,17,333273
374030000,1711285036,17,334483
374040000,1711285036,17,335865
374050000,1711285037,17,329866
374060000,1711285037,17,333391
374070000,1711285038,17,335088
374080000,1711285038,17,334249
374090000,1711285039,17,328398
374100000,1711285039,17,332848
374110000,1711285040,17,332678
374120000,1711285040,17,336291
374130000,1711285040,17,332061
374140000,1711285041,17,332433
374150000,1711285041,17,332345
374160000,1711285041,17,333309
374170000,1711285042,17,330972
374180000,1711285042,17,332555
374190000,1711285043,17,330081
374200000,1711285043,17,330583
374210000,1711285043,17,333331
374220000,1711285044,17,333699
374230000,1711285044,17,332769
374240000,1711285045,17,330462
374250000,1711285045,17,333188
374260000,1711285046,17,328113
374270000,1711285046,17,331091
374280000,1711285047,17,333734
374290000,1711285047,17,329657
374300000,1711285047,17,328914
374310000,1711285047,17,333490
374320000,1711285048,17,332022
374330000,1711285048,17,331956
374340000,1711285048,17,330962
374350000,1711285049,17,328765
374360000,1711285049,17,330240
374370000,1711285049,17,334106
374380000,1711285049,17,331900
374390000,1711285050,17,329500
374400000,1711285050,17,331563
374410000,1711285051,17,332515
374420000,1711285051,17,332074
374430000,1711285052,17,330359
374440000,1711285052,17,327995
374450000,1711285053,17,331138
374460000,1711285053,17,331612
374470000,1711285054,17,329075
374480000,1711285054,17,329712
374490000,1711285055,17,324194
374500000,1711285055,17,329524
374510000,1711285055,17,329245
374520000,1711285056,17,330843
374530000,1711285056,17,329083
374540000,1711285057,17,329856
374550000,1711285057,17,330835
374560000,1711285057,17,326663
374570000,1711285058,17,330896
374580000,1711285058,17,330847
374590000,1711285059,17,331475
374600000,1711285059,17,319253
374610000,1711285059,17,328039
374620000,1711285060,17,330829
374630000,1711285060,17,323614
374640000,1711285060,17,329782
374650000,1711285061,17,329605
374660000,1711285061,17,328117
374670000,1711285062,17,328718
374680000,1711285062,17,326003
374690000,1711285063,17,327928
374700000,1711285063,17,327977
374710000,1711285064,17,326054
374720000,1711285064,17,329620
374730000,1711285064,17,331035
374740000,1711285065,17,327318
374750000,1711285065,17,327484
374760000,1711285066,17,326271
374770000,1711285066,17,329560
374780000,1711285067,17,325426
374790000,1711285067,17,327426
374800000,1711285068,17,328128
374810000,1711285069,17,325984
374820000,1711285069,17,327847
374830000,1711285069,17,327481
374840000,1711285070,17,325051
374850000,1711285070,17,324882
374860000,1711285071,17,329219
374870000,1711285071,17,327396
374880000,1711285072,17,327076
374890000,1711285072,17,326253
374900000,1711285073,17,327167
374910000,1711285073,17,325729
374920000,1711285074,17,325610
374930000,1711285075,17,329167
374940000,1711285075,17,323385
374950000,1711285076,17,324223
374960000,1711285077,17,325095
374970000,1711285077,17,327811
374980000,1711285078,17,324553
374990000,1711285079,17,324615
375000000,1711285079,17,328464
375010000,1711285080,17,324901
375020000,1711285080,17,324624
375030000,1711285080,17,326834
375040000,1711285081,17,323354
375050000,1711285081,17,327289
375060000,1711285082,17,327896
375070000,1711285082,17,323087
375080000,1711285083,17,327277
375090000,1711285083,17,324696
375100000,1711285083,17,324986
375110000,1711285084,17,325240
375120000,1711285085,17,327248
375130000,1711285085,17,323769
375140000,1711285086,17,325363
375150000,1711285086,17,325822
375160000,1711285087,17,324457
375170000,1711285087,17,325621
375180000,1711285088,17,323681
375190000,1711285088,17,323337
375200000,1711285089,17,320632
375210000,1711285090,17,324771
375220000,1711285090,17,316493
375230000,1711285091,17,324996
375240000,1711285091,17,324899
375250000,1711285092,17,321613
375260000,1711285092,17,323867
375270000,1711285093,17,320360
375280000,1711285094,17,325337
375290000,1711285094,17,322525
375300000,1711285095,17,325513
375310000,1711285095,17,321216
375320000,1711285095,17,321634
375330000,1711285096,17,318821
375340000,1711285096,17,315781
375350000,1711285097,17,322703
375360000,1711285097,17,318805
375370000,1711285098,17,321996
375380000,1711285099,17,319217
375390000,1711285099,17,323388
375400000,1711285099,17,322447
375410000,1711285100,17,324683
375420000,1711285101,17,322212
375430000,1711285101,17,319582
375440000,1711285102,17,323324
375450000,1711285103,17,322355
375460000,1711285103,17,322981
375470000,1711285104,17,321480
375480000,1711285104,17,317401
375490000,1711285105,17,320118
375500000,1711285105,17,322508
375510000,1711285105,17,313505
375520000,1711285106,17,322129
375530000,1711285106,17,320197
375540000,1711285106,17,321435
375550000,1711285107,17,320647
375560000,1711285108,17,322903
375570000,1711285108,17,322031
375580000,1711285109,17,318479
375590000,1711285109,17,320121
375600000,1711285110,17,323684
375610000,1711285110,17,321439
375620000,1711285111,17,321240
375630000,1711285111,17,319197
375640000,1711285112,17,322218
375650000,1711285113,17,321775
375660000,1711285113,17,315565
375670000,1711285113,17,320434
375680000,1711285114,17,319911
375690000,1711285114,17,318572
375700000,1711285115,17,321394
375710000,1711285115,17,320127
375720000,1711285116,17,320385
375730000,1711285116,17,321416
375740000,1711285117,17,323019
375750000,1711285117,17,321053
375760000,1711285118,17,318466
375770000,1711285118,17,317908
375780000,1711285119,17,320045
375790000,1711285119,17,318943
375800000,1711285120,17,319100
375810000,1711285121,17,316562
375820000,1711285122,17,322113
375830000,1711285122,17,317008
375840000,1711285122,17,321879
375850000,1711285123,17,319398
375860000,1711285123,17,318522
375870000,1711285124,17,319131
375880000,1711285124,17,321573
375890000,1711285125,17,318517
375900000,1711285125,17,319585
375910000,1711285125,17,317430
375920000,1711285125,17,320129
375930000,1711285126,17,320151
375940000,1711285126,17,320326
375950000,1711285127,17,320111
375960000,1711285127,17,318710
375970000,1711285128,17,319726
375980000,1711285129,17,322246
375990000,1711285129,17,317064
376000000,1711285130,17,321149
376010000,1711285130,17,319232
376020000,1711285131,17,317220
376030000,1711285131,17,318653
376040000,1711285132,17,319379
376050000,1711285132,17,317915
376060000,1711285133,17,317934
376070000,1711285133,17,318022
376080000,1711285134,17,323688
376090000,1711285134,17,316979
376100000,1711285135,17,318509
376110000,1711285135,17,316986
376120000,1711285136,17,318163
376130000,1711285136,17,319315
376140000,1711285136,17,320519
376150000,1711285137,17,317150
376160000,1711285138,17,317643
376170000,1711285138,17,317553
376180000,1711285138,17,319316
376190000,1711285139,17,316530
376200000,1711285140,17,315806
376210000,1711285140,17,319796
376220000,1711285141,17,318909
376230000,1711285141,17,318765
376240000,1711285142,17,312242
376250000,1711285142,17,317985
376260000,1711285143,17,316457
376270000,1711285143,17,315133
376280000,1711285144,17,319161
376290000,1711285144,17,319818
376300000,1711285145,17,315968
376310000,1711285145,17,316852
376320000,1711285145,17,316493
376330000,1711285146,17,315702
376340000,1711285147,17,320149
376350000,1711285148,17,316260
376360000,1711285148,17,317877
376370000,1711285149,17,313956
376380000,1711285149,17,314552
376390000,1711285150,17,313683
376400000,1711285150,17,317658
376410000,1711285151,17,316693
376420000,1711285151,17,313307
376430000,1711285152,17,314435
376440000,1711285152,17,317688
376450000,1711285153,17,314493
376460000,1711285153,17,314734
376470000,1711285154,17,315428
376480000,1711285154,17,314298
376490000,1711285155,17,316639
376500000,1711285155,17,315032
376510000,1711285156,17,316054
376520000,1711285156,17,314686
376530000,1711285157,17,316612
376540000,1711285157,17,313098
376550000,1711285157,17,312937
376560000,1711285158,17,316305
376570000,1711285158,17,316173
376580000,1711285158,17,312473
376590000,1711285158,17,315251
376600000,1711285159,17,318621
376610000,1711285159,17,313538
376620000,1711285160,17,311650
376630000,1711285160,17,315175
376640000,1711285161,17,310876
376650000,1711285161,17,315622
376660000,1711285161,17,310580
376670000,1711285162,17,313539
376680000,1711285162,17,309309
376690000,1711285163,17,314774
376700000,1711285163,17,313354
376710000,1711285164,17,309905
376720000,1711285164,17,314194
376730000,1711285165,17,311767
376740000,1711285165,17,311042
376750000,1711285166,17,316464
376760000,1711285166,17,310522
376770000,1711285166,17,312697
376780000,1711285167,17,310847
376790000,1711285168,17,311972
376800000,1711285168,17,310795
376810000,1711285169,17,313242
376820000,1711285169,17,312959
376830000,1711285170,17,313472
376840000,1711285170,17,309232
376850000,1711285170,17,309652
376860000,1711285171,17,312431
376870000,1711285171,17,312559
376880000,1711285172,17,314953
376890000,1711285172,17,312607
376900000,1711285173,17,312726
376910000,1711285173,17,309541
376920000,1711285174,17,312834
376930000,1711285174,17,313672
376940000,1711285174,17,309948
376950000,1711285175,17,314958
376960000,1711285176,17,310718
376970000,1711285176,17,310317
376980000,1711285177,17,311050
376990000,1711285177,17,312426
377000000,1711285178,17,311432
377010000,1711285179,17,307515
377020000,1711285179,17,310086
377030000,1711285180,17,310281
377040000,1711285181,17,309212
377050000,1711285181,17,310291
377060000,1711285182,17,309221
377070000,1711285182,17,309171
377080000,1711285182,17,310343
377090000,1711285183,17,310654
377100000,1711285183,17,308436
377110000,1711285183,17,312008
377120000,1711285184,17,310883
377130000,1711285184,17,313107
377140000,1711285184,17,312418
377150000,1711285184,17,308762
377160000,1711285185,17,307882
377170000,1711285185,17,310491
377180000,1711285186,17,310503
377190000,1711285186,17,307255
377200000,1711285186,17,308281
377210000,1711285187,17,310570
377220000,1711285187,17,311889
377230000,1711285187,17,309800
377240000,1711285188,17,311376
377250000,1711285189,17,308587
377260000,1711285189,17,308787
377270000,1711285190,17,310285
377280000,1711285190,17,306720
377290000,1711285191,17,310843
377300000,1711285191,17,308333
377310000,1711285192,17,309305
377320000,1711285192,17,311080
377330000,1711285193,17,307108
377340000,1711285193,17,308679
377350000,1711285194,17,309660
377360000,1711285195,17,309323
377370000,1711285195,17,308769
377380000,1711285196,17,307537
377390000,1711285197,17,309446
377400000,1711285197,17,309938
377410000,1711285198,17,309947
377420000,1711285199,17,306509
377430000,1711285199,17,308846
377440000,1711285200,17,308099
377450000,1711285200,17,310784
377460000,1711285201,17,305535
377470000,1711285201,17,309393
377480000,1711285201,17,309297
377490000,1711285201,17,307516
377500000,1711285202,17,304996
377510000,1711285202,17,308949
377520000,1711285202,17,307522
377530000,1711285203,17,308876
377540000,1711285203,17,310056
377550000,1711285204,17,309305
377560000,1711285204,17,307519
377570000,1711285205,17,308288
377580000,1711285205,17,308130
377590000,1711285206,17,307205
377600000,1711285206,17,306538
377610000,1711285207,17,306310
377620000,1711285207,17,306264
377630000,1711285208,17,308233
377640000,1711285208,17,305267
377650000,1711285209,17,306593
377660000,1711285209,17,307089
377670000,1711285210,17,308438
377680000,1711285210,17,306750
377690000,1711285210,17,306386
377700000,1711285211,17,304223
377710000,1711285212,17,305598
377720000,1711285212,17,304157
377730000,1711285212,17,305075
377740000,1711285213,17,304149
377750000,1711285214,17,305196
377760000,1711285214,17,308270
377770000,1711285215,17,302564
377780000,1711285216,17,306124
377790000,1711285216,17,306720
377800000,1711285217,17,305922
377810000,1711285217,17,305445
377820000,1711285218,17,306520
377830000,1711285219,17,306556
377840000,1711285219,17,304524
377850000,1711285220,17,305911
377860000,1711285220,17,307396
377870000,1711285220,17,304267
377880000,1711285221,17,303524
377890000,1711285221,17,302286
377900000,1711285222,17,308417
377910000,1711285222,17,303893
377920000,1711285222,17,303048
377930000,1711285222,17,306123
377940000,1711285222,17,301942
377950000,1711285223,17,303923
377960000,1711285223,17,303484
377970000,1711285224,17,304781
377980000,1711285225,17,306229
377990000,1711285225,17,306428
378000000,1711285226,17,306208
378010000,1711285226,17,303191
378020000,1711285226,17,305107
378030000,1711285227,17,305352
378040000,1711285227,17,304933
378050000,1711285227,17,302932
378060000,1711285228,17,304701
378070000,1711285228,17,307144
378080000,1711285229,17,304996
378090000,1711285229,17,301715
378100000,1711285230,17,301746
378110000,1711285230,17,303099
378120000,1711285231,17,300994
378130000,1711285231,17,299386
378140000,1711285231,17,303262
378150000,1711285232,17,304533
378160000,1711285233,17,303047
378170000,1711285234,17,302034
378180000,1711285234,17,301652
378190000,1711285235,17,303455
378200000,1711285235,17,303765
378210000,1711285236,17,305243
378220000,1711285237,17,302497
378230000,1711285237,17,303048
378240000,1711285238,17,298957
378250000,1711285238,17,305550
378260000,1711285239,17,304472
378270000,1711285239,17,302675
378280000,1711285240,17,304445
378290000,1711285240,17,303413
378300000,1711285240,17,303207
378310000,1711285241,17,302590
378320000,1711285241,17,296608
378330000,1711285242,17,301557
378340000,1711285242,17,301672
378350000,1711285243,17,299814
378360000,1711285243,17,301260
378370000,1711285243,17,304120
378380000,1711285244,17,302414
378390000,1711285244,17,301931
378400000,1711285244,17,304079
378410000,1711285245,17,304046
378420000,1711285245,17,298776
378430000,1711285246,17,301095
378440000,1711285246,17,305181
378450000,1711285247,17,302307
378460000,1711285247,17,302124
378470000,1711285248,17,303457
378480000,1711285248,17,302700
378490000,1711285249,17,302294
378500000,1711285250,17,300663
378510000,1711285250,17,301964
378520000,1711285251,17,302915
378530000,1711285252,17,301460
378540000,1711285252,17,298310
378550000,1711285252,17,302134
378560000,1711285253,17,301978
378570000,1711285253,17,300229
378580000,1711285253,17,305093
378590000,1711285253,17,303547
378600000,1711285254,17,301427
378610000,1711285255,17,302222
378620000,1711285255,17,301053
378630000,1711285256,17,297008
378640000,1711285257,17,302806
378650000,1711285257,17,301360
378660000,1711285257,17,301894
378670000,1711285258,17,300614
378680000,1711285258,17,296654
378690000,1711285259,17,299115
378700000,1711285259,17,300040
378710000,1711285260,17,299198
378720000,1711285260,17,297410
378730000,1711285261,17,298484
378740000,1711285262,17,297715
378750000,1711285262,17,301731
378760000,1711285263,17,297393
378770000,1711285263,17,299978
378780000,1711285264,17,300082
378790000,1711285264,17,300127
378800000,1711285265,17,299433
378810000,1711285265,17,297751
378820000,1711285265,17,298372
378830000,1711285266,17,299374
378840000,1711285266,17,295254
378850000,1711285267,17,295540
378860000,1711285267,17,300422
378870000,1711285268,17,294376
378880000,1711285268,17,300063
378890000,1711285269,17,299452
378900000,1711285269,17,300831
378910000,1711285270,17,299100
378920000,1711285270,17,296643
378930000,1711285271,17,295154
378940000,1711285271,17,294522
378950000,1711285272,17,296783
378960000,1711285272,17,298616
378970000,1711285273,17,300400
378980000,1711285273,17,298847
378990000,1711285274,17,302015
379000000,1711285274,17,294423
379010000,1711285274,17,299578
379020000,1711285275,17,300248
379030000,1711285275,17,297638
379040000,1711285276,17,297057
379050000,1711285276,17,296857
379060000,1711285277,17,296091
379070000,1711285278,17,299049
379080000,1711285278,17,298694
379090000,1711285278,17,297762
379100000,1711285278,17,298628
379110000,1711285279,17,299630
379120000,1711285280,17,297341
379130000,1711285280,17,295130
379140000,1711285281,17,294934
379150000,1711285281,17,298720
379160000,1711285282,17,298339
379170000,1711285282,17,296408
379180000,1711285282,17,297636
379190000,1711285282,17,297699
379200000,1711285283,17,297965
379210000,1711285283,17,297749
379220000,1711285284,17,299168
379230000,1711285284,17,299065
379240000,1711285285,17,296904
379250000,1711285285,17,297194
379260000,1711285286,17,298505
379270000,1711285286,17,298159
379280000,1711285287,17,294914
379290000,1711285287,17,296251
379300000,1711285288,17,294456
379310000,1711285289,17,295680
379320000,1711285289,17,289757
379330000,1711285290,17,295842
379340000,1711285291,17,294879
379350000,1711285291,17,294823
379360000,1711285292,17,297471
379370000,1711285293,17,295199
379380000,1711285293,17,296007
379390000,1711285294,17,293385
379400000,1711285294,17,297203
379410000,1711285295,17,296423
379420000,1711285295,17,293921
379430000,1711285295,17,287253
379440000,1711285296,17,295388
379450000,1711285297,17,296646
379460000,1711285297,17,296482
379470000,1711285297,17,294855
379480000,1711285298,17,291462
379490000,1711285298,17,295499
379500000,1711285299,17,291998
379510000,1711285299,17,285174
379520000,1711285300,17,295872
379530000,1711285300,17,292129
379540000,1711285301,17,293195
379550000,1711285301,17,291961
379560000,1711285302,17,293701
379570000,1711285302,17,293742
379580000,1711285303,17,293069
379590000,1711285303,17,289777
379600000,1711285304,17,293192
379610000,1711285304,17,294415
379620000,1711285305,17,293623
379630000,1711285305,17,293270
379640000,1711285306,17,293450
379650000,1711285307,17,292440
379660000,1711285307,17,290248
379670000,1711285308,17,288439
379680000,1711285308,17,288039
379690000,1711285308,17,291443
379700000,1711285309,17,292881
379710000,1711285309,17,293446
379720000,1711285309,17,292664
379730000,1711285310,17,290910
379740000,1711285310,17,294156
379750000,1711285310,17,292584
379760000,1711285310,17,288862
379770000,1711285311,17,292152
379780000,1711285312,17,290336
379790000,1711285312,17,292922
379800000,1711285313,17,288268
379810000,1711285314,17,293221
379820000,1711285315,17,291327
379830000,1711285315,17,289090
379840000,1711285316,17,292971
379850000,1711285316,17,275089
379860000,1711285317,17,290969
379870000,1711285317,17,285891
379880000,1711285317,17,287426
379890000,1711285318,17,290281
379900000,1711285318,17,291808
379910000,1711285319,17,292578
379920000,1711285319,17,288324
379930000,1711285320,17,286531
379940000,1711285320,17,292170
379950000,1711285320,17,288351
379960000,1711285321,17,290905
379970000,1711285321,17,285559
379980000,1711285322,17,289268
379990000,1711285323,17,288191
380000000,1711285323,17,288991
380010000,1711285324,17,290554
380020000,1711285325,17,288318
380030000,1711285325,17,285566
380040000,1711285326,17,288725
380050000,1711285326,17,292902
380060000,1711285326,17,288943
380070000,1711285326,17,291475
380080000,1711285327,17,288058
380090000,1711285327,17,289489
380100000,1711285328,17,286971
380110000,1711285328,17,284797
380120000,1711285329,17,290419
380130000,1711285329,17,285909
380140000,1711285330,17,285565
380150000,1711285330,17,281579
380160000,1711285330,17,285610
380170000,1711285331,17,287281
380180000,1711285332,17,280744
380190000,1711285332,17,284759
380200000,1711285332,17,287290
380210000,1711285333,17,286678
380220000,1711285333,17,289105
380230000,1711285333,17,288479
380240000,1711285334,17,285876
380250000,1711285334,17,288555
380260000,1711285334,17,289306
380270000,1711285335,17,287268
380280000,1711285335,17,285196
380290000,1711285336,17,285330
380300000,1711285336,17,285780
380310000,1711285337,17,287962
380320000,1711285337,17,284975
380330000,1711285338,17,287900
380340000,1711285338,17,285347
380350000,1711285339,17,286046
380360000,1711285340,17,285902
380370000,1711285340,17,285684
380380000,1711285341,17,287751
380390000,1711285341,17,287214
380400000,1711285341,17,283172
380410000,1711285342,17,281131
380420000,1711285342,17,283661
380430000,1711285343,17,285496
380440000,1711285343,17,284315
380450000,1711285343,17,286301
380460000,1711285344,17,283376
380470000,1711285344,17,285996
380480000,1711285345,17,285814
380490000,1711285345,17,284094
380500000,1711285346,17,286720
380510000,1711285346,17,284650
380520000,1711285347,17,282477
380530000,1711285348,17,278170
380540000,1711285348,17,285874
380550000,1711285349,17,285193
380560000,1711285349,17,285334
380570000,1711285350,17,284078
380580000,1711285351,17,287336
380590000,1711285351,17,284416
380600000,1711285351,17,284550
380610000,1711285352,17,286620
380620000,1711285352,17,286573
380630000,1711285352,17,286073
380640000,1711285353,17,284206
380650000,1711285353,17,282592
380660000,1711285354,17,285621
380670000,1711285354,17,283088
380680000,1711285354,17,283639
380690000,1711285355,17,284879
380700000,1711285355,17,282504
380710000,1711285356,17,285433
380720000,1711285356,17,283531
380730000,1711285356,17,281398
380740000,1711285357,17,283495
380750000,1711285357,17,283666
380760000,1711285358,17,283466
380770000,1711285358,17,284409
380780000,1711285359,17,284008
380790000,1711285360,17,285099
380800000,1711285360,17,284409
380810000,1711285361,17,282022
380820000,1711285361,17,284068
380830000,1711285362,17,284160
380840000,1711285362,17,282695
380850000,1711285363,17,285567
380860000,1711285363,17,282704
380870000,1711285364,17,280532
380880000,1711285364,17,283506
380890000,1711285365,17,283732
380900000,1711285365,17,283215
380910000,1711285366,17,281859
380920000,1711285367,17,283868
380930000,1711285367,17,280791
380940000,1711285368,17,284400
380950000,1711285368,17,283154
380960000,1711285369,17,281002
380970000,1711285369,17,282725
380980000,1711285370,17,279454
380990000,1711285370,17,281443
381000000,1711285371,17,282865
381010000,1711285372,17,282823
381020000,1711285372,17,281338
381030000,1711285372,17,278572
381040000,1711285373,17,281409
381050000,1711285373,17,279857
381060000,1711285374,17,279764
381070000,1711285374,17,282111
381080000,1711285374,17,280751
381090000,1711285375,17,282643
381100000,1711285375,17,282460
381110000,1711285375,17,281808
381120000,1711285375,17,283506
381130000,1711285375,17,281793
381140000,1711285376,17,282684
381150000,1711285376,17,281277
381160000,1711285377,17,279012
381170000,1711285377,17,281408
381180000,1711285377,17,282015
381190000,1711285377,17,280720
381200000,1711285378,17,282193
381210000,1711285378,17,282046
381220000,1711285379,17,282514
381230000,1711285379,17,282478
381240000,1711285379,17,279607
381250000,1711285380,17,278244
381260000,1711285380,17,280244
381270000,1711285381,17,281388
381280000,1711285381,17,282836
381290000,1711285382,17,277803
381300000,1711285382,17,275126
381310000,1711285383,17,278564
381320000,1711285384,17,278828
381330000,1711285384,17,279692
381340000,1711285385,17,276495
381350000,1711285385,17,280454
381360000,1711285386,17,279620
381370000,1711285386,17,282408
381380000,1711285387,17,278668
381390000,1711285387,17,282209
381400000,1711285388,17,281843
381410000,1711285388,17,279937
381420000,1711285389,17,280929
381430000,1711285389,17,277891
381440000,1711285390,17,281171
381450000,1711285390,17,279172
381460000,1711285391,17,277437
381470000,1711285391,17,279844
381480000,1711285391,17,279585
381490000,1711285392,17,278934
381500000,1711285392,17,281282
381510000,1711285393,17,282678
381520000,1711285393,17,278761
381530000,1711285393,17,277726
381540000,1711285394,17,279608
381550000,1711285395,17,279087
381560000,1711285395,17,277852
381570000,1711285396,17,280071
381580000,1711285396,17,277817
381590000,1711285397,17,276854
381600000,1711285397,17,279542
381610000,1711285397,17,279911
381620000,1711285398,17,277686
381630000,1711285399,17,274461
381640000,1711285399,17,277593
381650000,1711285400,17,277301
381660000,1711285400,17,276277
381670000,1711285401,17,277855
381680000,1711285401,17,277241
381690000,1711285402,17,276694
381700000,1711285402,17,277977
381710000,1711285403,17,277954
381720000,1711285404,17,275350
381730000,1711285404,17,279239
381740000,1711285405,17,278324
381750000,1711285405,17,277569
381760000,1711285406,17,278189
381770000,1711285406,17,279289
381780000,1711285406,17,278485
381790000,1711285407,17,275825
381800000,1711285407,17,279653
381810000,1711285408,17,279078
381820000,1711285408,17,275795
381830000,1711285408,17,275663
381840000,1711285409,17,276297
381850000,1711285409,17,277943
381860000,1711285410,17,278262
381870000,1711285410,17,278640
381880000,1711285411,17,277116
381890000,1711285412,17,277900
381900000,1711285412,17,274616
381910000,1711285413,17,278403
381920000,1711285413,17,277497
381930000,1711285414,17,278962
381940000,1711285414,17,272164
381950000,1711285415,17,279193
381960000,1711285416,17,277362
381970000,1711285416,17,277275
381980000,1711285417,17,276749
381990000,1711285417,17,278444
382000000,1711285418,17,276775
382010000,1711285418,17,275647
382020000,1711285419,17,277429
382030000,1711285419,17,277153
382040000,1711285420,17,276357
382050000,1711285420,17,274176
382060000,1711285421,17,273599
382070000,1711285422,17,276512
382080000,1711285422,17,274497
382090000,1711285423,17,275806
382100000,1711285424,17,274885
382110000,1711285424,17,275761
382120000,1711285425,17,275592
382130000,1711285425,17,275874
382140000,1711285426,17,276302
382150000,1711285426,17,271517
382160000,1711285427,17,276757
382170000,1711285427,17,276295
382180000,1711285428,17,275985
382190000,1711285428,17,273167
382200000,1711285429,17,274634
382210000,1711285429,17,273289
382220000,1711285430,17,275857
382230000,1711285430,17,273503
382240000,1711285430,17,271624
382250000,1711285431,17,274634
382260000,1711285431,17,273846
382270000,1711285432,17,273716
382280000,1711285432,17,274372
382290000,1711285433,17,272862
382300000,1711285433,17,275217
382310000,1711285434,17,273664
382320000,1711285434,17,273499
382330000,1711285435,17,270345
382340000,1711285435,17,273217
382350000,1711285436,17,272179
382360000,1711285436,17,274306
382370000,1711285437,17,272732
382380000,1711285437,17,275524
382390000,1711285438,17,273725
382400000,1711285438,17,274868
382410000,1711285439,17,268624
382420000,1711285440,17,275378
382430000,1711285440,17,272103
382440000,1711285441,17,270902
382450000,1711285442,17,274696
382460000,1711285443,17,271127
382470000,1711285443,17,272590
382480000,1711285444,17,270378
382490000,1711285445,17,271369
382500000,1711285445,17,273351
382510000,1711285445,17,272984
382520000,1711285446,17,272662
382530000,1711285447,17,274890
382540000,1711285447,17,273427
382550000,1711285448,17,270595
382560000,1711285448,17,275201
382570000,1711285449,17,271079
382580000,1711285450,17,267765
382590000,1711285451,17,271737
382600000,1711285451,17,275037
382610000,1711285452,17,270866
382620000,1711285453,17,270289
382630000,1711285453,17,270404
382640000,1711285454,17,271797
382650000,1711285454,17,271454
382660000,1711285455,17,271794
382670000,1711285456,17,268122
382680000,1711285456,17,270396
382690000,1711285456,17,272093
